RecordID,Date,Country,TemperatureAnomaly_C,CO2Level_ppm,ExtremeWeatherEvent, EconomicImpact_USD ,PopulationAffected
633d14d6-d08e-42c1-a4eb-32cfac4113b2,7/13/2002,Brazil,-0.2,388.14,Heatwave," 3,162,151.99 ",4468050
2ab5d8e9-d142-4399-9c62-1bf7a8e98bbc,5/20/2009,USA,1.21,412.79,Hurricane," 121,643.42 ",2991471
bf987dcc-abfc-4f75-bb5d-b8a454759360,3/30/2013,Canada,-0.13,362.82,Drought," 6,302,371.84 ",87511
f802107e-2d83-4036-929c-16c23e9f0d5d,10/7/2010,Australia,0.14,384.01,None," 356,069.51 ",495236
1fa46268-cd43-459d-8662-99e66a84eece,6/27/2021,India,-1.55,403.04,Tornado," 2,068,101.69 ",816607
08a832d8-516a-493e-a681-adebb6373a72,9/16/2015,Australia,0.94,364.58,Heatwave," 876,655.93 ",686789
881f7b18-076a-4805-a94f-9fd063e5aadc,6/5/2013,Germany,-0.34,394.67,Drought," 3,717,648.49 ",1809408
e1c86aac-68c7-479c-94f2-b22ad9200a07,7/9/2006,USA,-1.13,378.94,Heatwave," 9,719,403.69 ",3770087
60f45893-b1ea-48b9-9ee9-023e75c0f286,11/17/2003,Japan,0.37,386.21,Drought," 8,294,246.61 ",4543041
c7ebb99f-13eb-4721-8c51-e15e3b0f377c,12/9/2000,France,0.13,355.16,Drought," 2,709,540.61 ",2885342
8e5ca771-1e64-473f-95da-e75e908107db,10/23/2009,Germany,1.56,402.51,Wildfire," 8,813,487.43 ",1890313
3fb23b48-7ae7-4774-914d-d3a357b4b253,6/23/2008,USA,1.38,382.12,Drought," 3,121,161.29 ",59072
35eb5cdb-7024-487c-862e-93899b52df79,3/31/2010,Japan,1.51,365.55,Tornado," 724,591.89 ",4553163
56201183-1022-4414-9acb-a1cf208edc19,7/30/2017,Japan,-0.1,350.97,Wildfire," 9,943,114.30 ",3589349
4f5827dd-ede8-4cef-9732-55ff099fd483,5/9/2009,India,1.44,357.26,Tornado," 7,929,122.46 ",904291
ffb9f4ee-f6bb-4ee3-82dd-ab756697c10b,8/17/2008,USA,0.27,398.83,Heatwave," 8,478,270.59 ",2047170
d3856f08-bb3d-4984-a689-f8b790e0e595,10/29/2000,Russia,1.66,407.21,Drought," 7,453,293.21 ",3250192
8128f58c-1582-4f08-b116-d38e759737c6,10/5/2013,China,1.22,382.39,Drought," 9,541,367.39 ",2985057
07484c8a-42f7-4715-bcd8-f95831b90e6a,11/22/2013,India,1.22,415.73,Hurricane," 4,858,272.60 ",184164
2ab1e1a2-cc46-4b8b-b29a-b2bf90e48bbd,5/22/2007,Brazil,1.19,392.81,Hurricane," 7,482,607.31 ",3895643
ea54880f-a0b7-4b96-953e-0fa97bf80bf1,11/21/2009,Brazil,1.22,369.76,Heatwave," 3,199,788.32 ",3140710
30a80f02-f625-4e3d-baae-d97c3d4d9490,6/6/2011,Japan,1.25,381.57,Drought," 8,302,128.79 ",2068597
ab90087d-68a9-47de-9e10-88c442f838cb,5/15/2018,Germany,-0.36,412.15,Hurricane," 4,989,951.83 ",3459708
f6ebb50d-f7fa-4f25-b18b-2fafc2001e66,3/9/2001,India,-1.41,376.87,Hurricane," 6,252,145.31 ",3054507
500aa0df-bc60-47b3-a60f-a15fd9ef2abf,9/21/2013,India,-0.33,379.29,Drought," 306,145.04 ",104010
803f90d0-1d15-4616-b576-714b3b815b29,3/8/2002,Germany,-0.18,392.82,Tornado," 60,733.78 ",2461467
147f5905-e3fb-401c-ba89-d07b5c483997,4/4/2002,Germany,0.29,378.31,Flood," 7,753,259.46 ",2455413
46d34bed-7fab-497b-aabd-51a0518f3fc7,12/11/2017,Japan,-1.5,357.1,None," 4,010,912.42 ",829707
59802b37-e0b2-4c30-88e0-485da2b477fa,7/21/2022,Germany,0.35,407.24,Flood," 4,142,037.32 ",3418036
5cef4427-c50e-4a79-bd85-99233b33de80,5/27/2004,Russia,-1.75,367.55,Heatwave," 4,171,971.35 ",2408154
2c60843a-bd49-4aa5-bb9b-5af1b0f12259,11/4/2007,Brazil,0,394.67,Drought," 237,025.25 ",792518
ee9fd915-f357-468e-bd90-e04fe6cd40cc,8/23/2016,Germany,0.25,410.04,Tornado," 740,319.48 ",1039889
f10e6ced-149d-497e-a726-b9cd75530def,6/25/2016,Japan,0.48,370.99,Flood," 8,906,249.25 ",2683809
2b34a6ec-39c1-4359-972f-dcdc0c0ced5d,8/21/2022,Russia,1.12,405.85,Flood," 5,554,521.73 ",3191246
6cf9d91d-5287-4774-9619-1f9b465acba8,11/17/2003,Australia,-0.82,410.56,None," 7,979,843.45 ",3257514
e451766b-7e67-40e5-b522-d4c0cbe5bd23,6/3/2006,France,0.88,402.07,Wildfire," 5,024,586.59 ",4884324
16dbfeb7-da4e-46f9-8b5b-708480901009,4/12/2019,Brazil,0.28,353.69,Flood," 4,184,506.94 ",1054218
ca2ea331-fd96-4ed9-909c-fde61385abc6,4/12/2005,China,-1.68,369.77,Wildfire," 6,991,377.87 ",4844996
13154084-76ce-4d29-8498-bbd18f624d43,11/9/2003,Australia,-1.74,414.91,Flood," 9,495,771.34 ",4710170
35938a7d-0b41-46a3-ac1e-1631819a3956,11/6/2003,Australia,-1.1,410.87,Wildfire," 5,286,474.83 ",4182068
225d4255-ceac-4bc6-8767-e70c77458a6b,9/12/2004,USA,-0.1,388.92,Wildfire," 4,388,438.70 ",4693970
ee443410-6346-440e-9048-a3dbb12766ac,9/2/2013,India,1.59,403.29,Drought," 1,342,433.64 ",2262349
5efc5f3a-e0c4-4cbd-accd-a98591adeb15,2/16/2001,Canada,1.24,397.43,Heatwave," 2,553,742.74 ",1187762
5b751f07-a68c-4567-bba4-27f7407e1813,2/23/2023,Japan,1.1,388.26,Heatwave," 2,234,032.35 ",562528
88ecaa11-f38c-4088-a50e-68f6d0955b78,12/31/2016,India,-0.98,396.21,Wildfire," 3,734,022.48 ",1106466
979ff9b3-d357-446a-9c82-2b6217aa0b8e,12/24/2011,Australia,0.03,397.05,Hurricane," 7,866,337.49 ",4123109
98425d39-0ea7-4cbc-b753-d0367122f21f,1/21/2008,USA,-1.93,387.97,Flood," 1,729,311.47 ",4122854
4cdc4636-8fd6-47f7-986e-266bad75e888,5/2/2003,Australia,1.04,357.43,Wildfire," 7,789,316.79 ",2538594
7a1b28f1-0079-4a6a-b577-a748a63dcc54,1/4/2008,USA,-1.73,403.7,Tornado," 5,462,315.47 ",2811694
538761c1-d688-4428-8a02-be76c4f8a164,4/13/2003,Russia,-0.1,360.22,Drought," 1,548,941.97 ",2744357
0f3001f5-94c7-4975-b2d4-bd101e5bb40c,6/20/2009,China,-0.51,389.59,Tornado," 6,271,036.84 ",1452062
3a98a566-4bf6-4345-aedb-feaef994b493,3/17/2004,Russia,1.9,351.69,Wildfire," 7,439,296.36 ",702263
34cd5828-ab5e-4e69-9df8-001b53de0481,7/15/2022,Brazil,0.88,358.83,None," 2,499,769.96 ",4157164
83eac3be-9a08-480a-a0d6-e8b9edb06ead,7/5/2002,China,1.7,392.89,Heatwave," 6,174,904.41 ",3539766
947307d6-be0b-4893-8a2b-28f736c58341,5/28/2012,India,-1.07,384.77,Tornado," 3,429,706.92 ",1126741
70e18be9-fadb-4212-8822-b99a43257405,7/23/2002,Canada,0.92,362.97,None," 284,995.16 ",4446473
5f4c0b70-eed0-4ecc-bf1d-3ac868267ec6,11/13/2011,Germany,1.76,385.25,Heatwave," 9,559,070.76 ",558530
29a63827-7cf9-4380-bfa8-ea62a971daab,7/2/2021,Canada,-0.23,370.49,Hurricane," 3,367,904.48 ",1655990
360b8772-cdfb-408e-8223-5f0ccb12303e,3/17/2010,Australia,-0.49,388.32,Flood," 8,661,755.56 ",884390
8242eec8-4607-49ee-9cd3-1b9c5a20bac5,4/7/2005,Russia,0.1,409.26,Hurricane," 7,822,974.31 ",1300141
7e3376d0-8e2a-489e-ae91-a53c3aef9482,9/13/2014,France,1.39,414.76,Wildfire," 3,794,401.79 ",1783064
c65832e5-24c4-4eff-b455-f69eaaa26857,10/2/2004,Australia,1.17,383.33,Flood," 3,179,456.88 ",4253727
2068cb69-7397-47d7-a7bf-36044bee6e30,3/9/2017,Brazil,0.56,390.36,Tornado," 9,793,929.42 ",3188786
a6386846-2d83-4549-ab1a-20447731c298,4/17/2022,Russia,1.16,406.72,Flood," 6,559,345.79 ",3485268
cfe89c3e-e315-4040-a7ef-f47c56cd6d76,12/16/2009,Canada,-1.8,381.87,Tornado," 504,117.47 ",3371468
ad7f4568-a692-4b8a-a24c-9e551cc54543,8/9/2019,USA,-0.62,375.99,None," 9,241,480.12 ",4593354
f07d157d-4532-4272-93af-2eedf68a8e5c,7/21/2015,Australia,0.99,397.7,Heatwave," 4,661,454.24 ",1355627
777ea2ab-0979-4701-a67f-504828f551a0,10/1/2001,Germany,1.18,378.21,Tornado," 1,876,532.53 ",127283
ac8b7ade-a142-4a0c-81fe-f5eb1315a731,3/21/2014,India,0.13,396.4,Wildfire," 5,548,368.84 ",4236806
d9566f27-6c49-48fc-9b8b-b166fb71e106,5/18/2020,Canada,1.53,395.94,Wildfire," 977,354.98 ",514093
7e91d608-7e0a-4c5a-ad2c-2565dbda50c6,3/13/2016,Brazil,0,380,Flood," 5,120,509.47 ",883020
c92df607-bfe6-44bd-bd67-011a2a6a72f1,7/24/2000,Russia,0.83,350.65,Flood," 7,838,304.73 ",2922330
8c6cbd7d-15f0-4f4c-961f-64465988ad18,11/15/2023,Germany,-0.03,415.47,Hurricane," 8,437,263.55 ",4529631
3afd779e-6f13-47f1-a6fe-e6f163d137c9,7/3/2020,Canada,0.88,416.85,Heatwave," 321,792.44 ",1743889
e50f19a2-5978-439f-988e-0e2cc81ac66f,5/26/2002,India,-1.51,375.68,Drought," 9,581,144.62 ",1964295
9e60cacf-36fd-443d-b1fd-5a9c6cc12171,4/1/2015,Brazil,0.99,402.06,Heatwave," 2,769,030.05 ",1132303
65a903e4-bc94-46e9-b797-f87f8ceb3041,9/23/2020,Australia,-0.56,409.87,Drought," 4,566,495.74 ",2988833
270cc768-804f-49f0-a23c-9c3f77e3865c,9/26/2004,USA,0.64,379.72,Flood," 6,511,200.58 ",2679929
83543f9b-91de-4d4b-9853-347d09bd36a9,6/14/2014,USA,-0.75,388.48,Wildfire," 1,599,297.45 ",764797
d93ca0a0-42af-496e-8ebb-d98977ccb9d5,11/14/2010,USA,0.33,383.44,Drought," 5,797,069.54 ",3635647
80735058-eb99-490c-89e3-303677cc8fe8,7/3/2012,India,1.27,395.6,None," 92,851.02 ",826134
a9217fcc-0c98-4e57-8a0d-4db8c4901043,7/18/2001,China,-0.96,415.5,Tornado," 1,757,661.67 ",952495
dd995610-8663-47aa-bbe2-bbadc22638d7,3/22/2010,Brazil,1.58,390.68,Drought," 1,837,183.15 ",3082119
9fda39cd-9bc6-45df-85a4-b767c1d725fe,1/2/2018,Germany,-1.14,401.51,Tornado," 3,439,947.35 ",1854428
b044226e-d78f-4444-993d-a1272c82234b,10/12/2021,France,1.87,350.01,Tornado," 7,812,059.77 ",3086450
df573108-c858-4383-b8e7-b9e602c804dd,5/4/2004,Australia,1.37,385.62,Hurricane," 9,081,692.51 ",1027890
8323519c-5cc2-4f35-b662-3606511457b4,6/5/2020,China,0.23,403.42,Heatwave," 4,963,629.96 ",596593
10e67d58-8654-4a20-b0e2-090d04f59fc2,8/26/2021,Japan,1.58,401.02,Drought," 8,271,925.72 ",2078495
249409b2-ad5d-4e29-aed0-0030d35f540c,11/5/2021,France,-0.31,382.42,Hurricane," 7,766,286.54 ",2333133
bb77493c-34ec-4970-8968-5863ca3a02e9,10/28/2004,Canada,1.14,383.72,Flood," 4,206,415.57 ",4198193
89758415-c6cf-4184-b4fc-903b66f63dd8,11/28/2015,France,-0.36,391.18,Wildfire," 4,915,196.52 ",3092777
d3227295-f953-4384-ac38-3de4ef996c02,12/27/2018,USA,1.48,376.79,Hurricane," 9,587,323.99 ",515048
6ca58af4-2c6d-453c-b1b3-33b5d2fc00a9,7/21/2019,Brazil,1.01,359.06,Flood," 648,023.55 ",2845673
9f77c446-3cdd-40fe-bdb2-1f5af2761fa3,6/20/2018,India,0.1,377.52,Heatwave," 8,695,734.43 ",1736108
af45f891-48ac-48bc-a3a7-c9ce099997d8,10/17/2004,Canada,1.22,416.82,Tornado," 5,155,665.57 ",242962
a233e87e-d991-41c4-abf5-1f249befc034,7/11/2022,USA,1.92,389.61,None," 7,221,477.26 ",3178743
d2e21c29-5341-4892-a141-7e819b722013,9/26/2022,USA,-1.54,355.35,Hurricane," 7,158,480.47 ",573253
fde5dcea-05bf-414a-a30b-c77f3c15783d,1/10/2013,Canada,-0.42,358.96,Hurricane," 691,445.76 ",1403425
81ef6df5-af1e-43a9-bef6-455a294453fe,9/30/2004,Japan,0.3,399.03,Drought," 808,655.63 ",3126993
95bd2524-8b3e-4436-900b-6d45ce217248,10/15/2011,Japan,-0.62,354.77,Flood," 7,586,811.71 ",3819927
3e400a01-815e-409e-bd42-451782a0d800,4/2/2008,Australia,-1.25,410.54,Heatwave," 2,101,038.61 ",1988647
2bb567aa-b2cf-45a2-a540-25600881767c,10/25/2006,Australia,0.23,383.11,Tornado," 302,384.81 ",4724763
70c955bb-eecc-47b6-902f-da99e0235554,8/2/2021,China,1.96,363.92,Flood," 2,858,379.41 ",4392963
7998f18d-5929-4314-9bed-4da5129070a5,3/23/2009,Australia,0.86,393.56,Flood," 7,643,571.31 ",2904769
efbda722-6c19-43ef-8c80-57a081448c6d,7/25/2015,Brazil,1.09,410.9,Hurricane," 3,009,322.38 ",4966756
cd2dc31e-e719-4d63-9ce5-f640fd1a6896,11/18/2007,Brazil,-1.82,378.03,Heatwave," 3,369,803.87 ",1226888
53ae56c4-11ec-41c1-bd77-fd5b94d3a414,12/4/2015,USA,-1.52,368.18,Hurricane," 5,836,502.59 ",1221324
c33b7f20-1be6-423d-a523-4e7318a38c19,9/7/2012,Germany,1.54,350.09,Wildfire," 1,601,913.23 ",4752387
5055c2e6-771b-4cd4-a690-238de77515e9,1/27/2013,India,-0.85,417.75,Wildfire," 4,669,072.68 ",2990546
b3bbb355-9c59-457a-97d0-5603e89fee98,3/31/2021,France,-0.56,361.26,Flood," 6,188,414.96 ",4555915
bc43fd99-15cd-470f-a2c9-8a65decdbc49,2/17/2011,USA,-0.69,407.5,Tornado," 3,470,694.08 ",1205400
7fb44fbf-bc13-410f-8c59-d52bca93b2ba,12/3/2018,Australia,1.84,409.23,Drought," 2,429,403.69 ",3708123
a0fa3c48-a3ad-4ae2-bc01-5bb10d25ac56,11/27/2002,USA,0.05,413.79,Tornado," 1,994,878.48 ",646785
07ed274d-d5b1-49f4-bee3-c45f0c5cae26,2/11/2005,France,-0.68,390.06,Hurricane," 9,623,228.47 ",3527165
233554fd-3895-4fb8-b7cd-22b8939f9fde,3/20/2009,USA,-1.92,386.87,Hurricane," 8,309,145.14 ",832070
53958002-681a-4380-b9f6-db314fa2fa5c,4/23/2006,Australia,0.3,383.78,Heatwave," 1,852,696.90 ",2273405
5162c93b-e99c-4132-8d62-9cf878e13f7e,7/5/2006,France,0.74,393.37,Tornado," 9,145,465.54 ",1967265
e4828e9d-6da9-4f61-87a0-8719a4d3f8f4,12/20/2004,India,-0.64,381.67,Drought," 5,342,016.55 ",132148
94fc9c2e-38c2-46cb-8c81-397ad7b8a0fd,9/15/2017,France,0.26,404.25,Drought," 958,971.02 ",356838
eaa70a1a-108b-4010-ae20-70010fd3ae95,12/2/2000,Russia,-1.7,393.36,Flood," 5,000,647.81 ",4581513
e23c967b-319e-4621-958a-304471086ee2,7/13/2022,China,-0.56,358.81,Hurricane," 7,263,260.44 ",3451197
6976fdd1-1428-4452-9d1f-2a09d0feecff,2/23/2009,Brazil,1.11,363.07,Drought," 7,887,808.07 ",2599974
ea4847a9-61ae-4da8-8b50-3bca717daeff,8/28/2013,Germany,0.78,404.59,None," 4,381,078.33 ",3668726
1a58b7c0-2de8-4c6e-8ad6-ac5350e77fc8,11/8/2020,Japan,1.22,404.54,Heatwave," 5,673,931.39 ",1647728
e815bb0a-81f7-4b9f-91e7-cd33c1d0cb93,5/19/2019,USA,-1.67,401.18,Wildfire," 9,691,109.11 ",2432947
243e099f-7b40-4246-b6ca-8cb97be1c879,5/8/2023,USA,1.08,353.23,Heatwave," 9,155,554.85 ",523697
47a6e8f9-e70f-47bc-ac51-4634363ef773,6/25/2006,France,-0.93,374.55,Hurricane," 686,313.17 ",3574041
cbb4b88b-87f2-4215-b1cb-c7fc51970b66,5/18/2016,Japan,-0.1,418.71,Hurricane," 3,028,939.25 ",2512249
05a44cf1-34f3-4243-88af-f2340a886c8a,5/14/2009,Japan,-0.53,375.71,Drought," 6,206,224.55 ",1618580
58e63584-37f0-4956-8ef6-5c2bbff14232,10/1/2017,Brazil,-1.48,399.55,None," 336,124.64 ",2824812
6845c00d-7e74-48ba-b86c-62ad0b3a736e,5/21/2010,Australia,-1.21,397.17,Wildfire," 6,045,381.54 ",371847
5deffaed-d7eb-4354-98f9-6c3cfe9e5f40,9/19/2018,Germany,0.2,367.53,Tornado," 1,138,732.57 ",3216282
a682499f-ed08-4eaf-b7e6-bcf4df7bea14,5/3/2014,China,1.92,367.52,None," 8,038,750.35 ",2204551
3f1ceb58-e46f-4f36-9b82-9f4346302bf2,11/2/2002,Russia,0.52,412.57,None," 482,889.47 ",2879781
c26b9d52-d47c-4920-95db-473cb00590f8,1/10/2011,France,-0.75,402.45,Flood," 5,557,009.71 ",990344
3123847e-9a6b-4364-a6d1-6173a8045331,4/24/2002,Canada,1.97,407.3,None," 5,624,888.46 ",1353801
564d8336-4295-4501-b849-2d857c50a785,7/24/2017,Brazil,-0.55,403.5,Tornado," 523,109.67 ",2418220
ead7e8b7-536a-4567-a9bc-500f48d5f388,3/25/2020,Brazil,1.46,358.57,None," 1,556,507.09 ",1744332
d59fdcd8-3c87-4a16-861e-f7173c48fc37,9/3/2012,Brazil,1.79,378.01,Tornado," 5,395,023.92 ",973192
f2970239-675e-4062-856e-7944b9308ab4,1/25/2012,Russia,-0.04,382.5,Wildfire," 4,984,523.81 ",4350007
60633b3c-891d-4efb-815e-f8f40f14410e,11/29/2017,Japan,-1.51,402.12,Hurricane," 6,112,223.27 ",2840400
e8ed0df2-482a-45f1-b610-cab38ad4918a,3/30/2002,Russia,-0.92,362.9,Hurricane," 4,439,449.53 ",3762625
655531c1-5258-48fd-919a-91b630b03ce3,9/2/2001,Russia,-0.35,369.67,Drought," 6,106,138.82 ",413778
6e2fee51-634d-4bd3-8f8b-fe0fe7de9de5,6/14/2000,USA,1.34,401.83,Drought," 921,930.96 ",1404464
da209dd6-761e-4548-b032-e6c997eda43f,3/29/2010,USA,0.86,412.07,Flood," 9,122,304.69 ",1235566
0254f8ce-e06d-4396-adce-51b932a14a84,10/28/2022,France,-1.26,397.73,Wildfire," 1,611,019.33 ",2178656
958806fd-eacd-46aa-a431-2135c0e23c3a,11/16/2022,India,-1,374.85,Wildfire," 28,345.37 ",80558
09ffb89d-1782-4260-8bb8-c86b1fa17ace,9/23/2008,Brazil,-0.29,394.2,None," 8,270,143.38 ",4274916
cc368457-e1cf-46b1-8afb-4d455bd33f8a,7/19/2008,Germany,-1.55,369.17,Wildfire," 7,682,883.26 ",4678188
cfb52bcf-a409-435f-897c-efe7d5ab3ff5,12/3/2013,India,1.25,383.44,None," 6,379,815.83 ",4722451
07d195fb-9de6-4e2f-a597-b1efa73835c0,10/21/2016,Brazil,0,369.9,Drought," 3,476,577.49 ",135197
681a1ae1-1926-4634-9cf7-38de4d14c848,4/15/2013,Japan,-1.61,356.98,Flood," 9,565,989.63 ",4649162
105bfa02-7a9e-4837-9ffa-86dea375f5b2,11/25/2020,Germany,1.64,354.38,Flood," 9,117,228.92 ",1185089
fa633497-c88d-4805-84cf-932f996fdec0,8/7/2016,France,1.12,357.65,Tornado," 7,270,148.07 ",3585598
8a292252-42ff-407a-bcad-a339a47aa7eb,10/22/2016,Brazil,-0.66,393.02,Flood," 4,183,413.85 ",1243270
2fe42ba1-8a7a-4f0b-aafd-c2140288f3e7,4/12/2012,Australia,-1.77,363.68,Flood," 9,655,507.62 ",2846161
788557ca-a13d-4a48-900e-9c426bd1a309,4/6/2009,India,1.24,413.02,Heatwave," 2,853,788.58 ",2226293
3e8e8581-7423-40bb-a8f0-d418f7987016,5/2/2003,Russia,-0.74,362.91,Heatwave," 7,444,166.95 ",1175826
1f0f022b-a721-451a-8561-da0c4392d32d,1/10/2012,Brazil,-1.6,403.56,Wildfire," 4,877,968.04 ",672547
4924f0f6-7298-4ad9-bf4d-deb4e0ef0392,1/9/2002,France,-1.94,416.55,Drought," 6,503,027.96 ",4813581
a4ba532d-5b7a-4bb5-9286-4e9042332a6d,12/4/2019,USA,-0.6,417.89,Wildfire," 880,999.82 ",1095001
91d183f6-450a-4c3f-b72f-1290ac2f4827,2/17/2023,India,1.33,391.01,None," 8,060,748.89 ",703455
be108143-feed-46a1-8843-679abd1d9976,3/1/2003,France,-0.33,350.77,Hurricane," 6,063,644.31 ",759023
ed936e67-bc27-41c9-9834-9421d3743599,3/28/2018,Russia,-0.88,381.1,None," 3,607,715.19 ",2757314
bd820702-2520-4f71-af5c-58fbc06e94e2,10/2/2005,Australia,1.35,409.62,Wildfire," 4,643,911.51 ",4345039
d5b32cee-548c-4beb-b185-9d175f573910,5/4/2021,Canada,1.02,409.48,Tornado," 2,542,428.44 ",3035011
b3d54c19-7dcc-4b3b-8c02-e8bfee12f42e,12/19/2017,France,0.53,351.83,Flood," 7,222,431.20 ",972559
3fa9ba62-01b4-44ff-9f2d-0811396b2375,8/24/2019,Russia,1.9,361.23,Hurricane," 474,477.29 ",2033856
4996dbe7-2d66-4ed2-b783-69d860ae8f97,8/21/2010,France,-0.92,405.68,Drought," 1,808,879.15 ",4993435
3d8da569-742d-4ef1-a031-af0be0d1fa7b,3/17/2000,France,-0.47,414.35,Tornado," 5,521,192.10 ",4092503
251777ab-3d11-4337-a5ef-c620bb213cbf,11/13/2000,France,0.43,395.02,Hurricane," 1,575,186.23 ",4418326
0e5416fe-5544-49a8-96ce-d1818066577a,2/28/2002,Australia,-0.6,365.81,Flood," 5,844,534.84 ",4933147
6257710b-69f2-4e66-ab4b-6d78ee08b64d,12/17/2020,Australia,0.34,378.16,Drought," 9,460,363.46 ",3620859
3a065f43-c720-4281-9f48-24fa48a457e5,1/8/2009,Japan,0.59,397.56,Heatwave," 2,887,181.18 ",4271683
494664c9-8f30-46dd-a26a-c7450e221a87,11/11/2022,Australia,-0.93,417.81,None," 3,686,325.24 ",2401011
c776f7fb-0340-488f-b7b8-7091177a64c8,1/3/2008,USA,-0.45,366.41,Drought," 4,469,377.08 ",622221
03e4ef78-57d1-488a-b03c-4520564c5ae9,11/28/2006,Australia,-0.45,374.95,Heatwave," 5,853,675.56 ",3730665
580a32f1-db60-41b8-9d1e-14920108134f,10/22/2012,Japan,1.69,410.48,None," 2,419,933.49 ",3367694
8706bd92-e39a-4a66-9d4b-c5f02ba2dd4f,9/28/2007,USA,0.83,411.8,Tornado," 8,806,594.69 ",374833
4e3c1255-16fa-411e-b538-48690e3ce237,7/31/2000,Australia,0.37,414.02,Flood," 7,002,348.30 ",764821
b7202c8b-e5d8-470e-a78a-9a63c84e6d9b,7/27/2011,Australia,0.43,416.37,Drought," 9,598,889.44 ",4212261
5eeed738-bac7-4211-989e-24e5e98bc0a3,12/22/2015,Russia,0.03,360.23,Hurricane," 3,111,624.07 ",3545371
664a1fbc-6dd7-4168-a7e8-84d4530f9bad,8/11/2018,Russia,-0.83,406.03,None," 5,294,389.91 ",1388201
b88a6b4a-d6d6-4080-964e-a4e42a4c83f4,4/4/2001,Australia,1.73,399.42,Drought," 2,006,479.86 ",4663671
cca0a426-8223-4185-b026-58ee802702bc,4/23/2013,Japan,0.34,369.35,Flood," 8,437,204.04 ",1908863
060d0776-b7d1-49ab-971d-16ec15050eff,1/13/2022,Australia,0.95,403.87,Drought," 9,549,047.69 ",542187
e3845d77-fdbc-43c3-b3ae-da33bf692ace,2/3/2002,USA,-1.89,397.35,None," 2,770,632.30 ",3940706
f94c0f60-aa59-481a-b6a6-2e2afec64452,12/17/2015,China,0.65,409.71,Flood," 393,094.02 ",2065805
36956789-d916-4f4d-94b3-01eea2c303b0,9/10/2020,Germany,-1.79,399.25,Hurricane," 3,454,341.10 ",1486516
a1ea729b-b92a-4025-a155-f6254e960be3,8/13/2006,Japan,-0.93,405.41,Wildfire," 7,529,922.43 ",2556631
0036dad0-4d00-4e0e-b081-56a7309935cb,7/14/2006,China,-0.21,373.53,Flood," 3,462,728.35 ",3482264
dbc2abdf-6293-4a5a-92e0-923903c8767c,12/13/2017,Japan,-1.59,409.74,None," 4,628,309.59 ",4496107
dfe1313a-a97b-4ae1-9113-5c46d33724ea,6/27/2002,France,0.48,352.52,Heatwave," 8,864,603.44 ",2256219
d59ae756-b919-49f7-b054-7926408af25c,6/14/2012,Canada,-0.42,375.62,None," 4,608,623.83 ",4444577
639c7e13-00c2-451b-bac9-b3c28c28cc98,11/21/2010,Australia,1.64,419.14,None," 6,013,543.30 ",4019367
e0ce3b96-5275-4fa7-a15b-b398a04970d0,5/12/2015,France,0.19,394.96,Drought," 933,668.10 ",4859802
a7a30258-c74c-4fe7-8f3b-af0d05d76209,10/29/2005,France,-0.5,357.85,Wildfire," 6,666,149.70 ",2986793
07eaddb3-336b-487e-b179-3b4dd0ed3a75,8/21/2020,China,-1.46,367.9,Tornado," 4,890,477.81 ",4604743
47042408-d1a8-46a1-b679-d1232f2b1026,11/16/2013,Canada,0.06,405.11,Heatwave," 5,645,597.68 ",3116662
bc9b49da-5d0e-4af3-9f05-9cc837903472,1/14/2007,France,-1.81,368.11,None," 2,063,589.50 ",3126421
2b244076-7b33-4783-81e1-858d94b98d59,9/26/2009,China,-0.74,406.99,Hurricane," 1,381,637.01 ",113254
ddd733b2-35cf-484e-a5e7-2960272608e4,5/6/2016,Brazil,-0.19,407.94,Hurricane," 4,603,232.31 ",2338185
93da4917-5860-4ede-9599-5c21bd3a06bc,2/17/2004,Germany,-1.08,375.97,Heatwave," 5,069,589.39 ",424669
6ce3c033-56ee-4ce4-9261-4f49c11df10f,8/8/2008,Japan,0.33,375.62,Tornado," 1,622,941.03 ",3409563
9854868f-cab0-4bfc-9281-a31a9323c34e,1/19/2001,India,-0.88,386.97,Flood," 1,485,674.19 ",1414445
f15a8b84-586d-43d1-997c-d591fe2d3b8b,1/23/2000,Australia,0.12,352.48,Flood," 1,118,623.53 ",2713402
07a5651c-b3ae-4cdc-a8d9-0f4983880981,5/23/2023,China,1.66,371.19,Flood," 8,359,347.75 ",844513
47a90a15-ad8f-4a8c-9681-a82a85d1da3b,4/11/2001,Japan,0.76,379.11,Flood," 3,918,376.40 ",3334315
7b95b92a-9430-4ba6-8054-57b7a21a4d97,6/25/2018,India,-0.71,364.35,None," 1,857,295.80 ",2110801
7484cb8b-4988-499d-a5a8-18be3518d520,12/12/2008,Russia,-0.03,386.29,Flood," 259,669.97 ",4307517
bf5ef70d-31a2-4782-8d83-cbc729451833,9/6/2021,China,0.98,392.17,Heatwave," 5,708,351.90 ",3616421
b662fd7a-a4ca-430b-9cae-9df5276aa481,5/13/2012,India,0.76,385.67,None," 8,148,693.45 ",517843
13ab8de5-4620-4741-aa99-1cc6ebb5fc48,9/13/2012,Canada,-1.74,359.72,Flood," 7,831,470.33 ",2911107
3172a918-6e9f-4aeb-b1b9-e8fffc4d68df,3/12/2010,Japan,0.5,398.51,Tornado," 5,652,465.33 ",4151802
aeb98f01-3a1d-4ddd-b04a-7c59684202f6,12/24/2018,Germany,0.65,412.3,Heatwave," 5,257,446.95 ",3532571
